denial_reason_1,derived_dwelling_category,derived_ethnicity,applicant_race_1,applicant_sex,loan_type,loan_purpose,loan_amount,interest_rate,loan_term,property_value,occupancy_type,applicant_age,income
3,3,4,5,3,1,32,345000,4.949534551,360,655000,1,3,60
10,3,0,5,1,1,1,175000,4.99,360,345000,1,7,75
10,2,4,5,1,2,1,265000,4.949534551,360,450057.0659,1,2,151
10,3,4,5,2,1,1,505000,5.875,360,535000,1,0,121
10,3,4,5,1,1,2,55000,6.375,240,255000,1,3,37
10,3,2,1,1,1,1,175000,5.5,360,225000,1,1,91
10,3,0,6,1,1,32,755000,4.949534551,325.5368732,450057.0659,1,4,78
10,3,0,6,3,1,32,165000,4.949534551,360,450057.0659,1,2,127
10,3,0,6,1,1,2,25000,4.99,60,225000,1,2,186
9,3,4,5,1,4,1,185000,4.949534551,360,185000,1,6,81
5,3,4,3,1,1,1,545000,4.949534551,360,595000,1,1,181
10,3,4,5,1,1,31,45000,1.49,180,265000,1,2,78
10,3,4,5,2,1,1,235000,6,240,235000,1,6,107
10,3,4,5,1,2,1,185000,4.625,360,195000,1,0,70
10,3,4,5,1,2,1,225000,6.25,360,255000,1,1,75
10,3,4,1,1,1,4,25000,4.949534551,300,450057.0659,1,6,37
10,3,4,5,2,1,1,715000,4.949534551,360,450057.0659,1,1,225
3,3,4,5,3,1,32,105000,4.949534551,360,275000,1,4,32
10,3,4,5,1,1,2,55000,2.49,120,285000,1,0,74
10,3,2,5,1,2,32,275000,5.625,360,355000,1,1,107
10,3,4,5,2,1,1,165000,4.125,360,205000,1,0,36
10,3,4,5,1,1,1,225000,4.125,360,295000,1,2,268
10,3,4,3,2,3,1,315000,4.75,360,315000,1,1,120
10,3,0,6,3,1,1,235000,4.875,360,335000,1,0,121
10,3,0,6,2,1,32,255000,3.875,360,395000,1,4,49
10,3,4,3,2,2,32,275000,4.949534551,360,450057.0659,1,3,47
10,3,4,5,1,1,1,165000,6.625,360,215000,3,2,167
10,3,4,5,1,1,32,105000,7.6,360,585000,1,2,99
10,3,4,5,2,1,31,445000,5.125,360,575000,1,1,105
10,3,4,5,2,1,1,645000,4.949534551,360,450057.0659,1,0,160
10,3,4,5,1,1,1,215000,4.625,360,225000,1,1,71
10,3,4,2,1,1,31,185000,3.25,180,485000,1,3,87
10,3,4,5,2,1,1,225000,5.875,360,225000,1,2,100
10,3,4,5,1,3,1,345000,6.25,360,335000,1,0,160
10,3,4,5,1,1,1,455000,4.125,360,645000,1,1,191
3,3,4,5,1,1,32,255000,4.949534551,360,385000,3,2,125.2476928
9,3,4,5,1,1,31,155000,4.949534551,360,265000,1,4,108
10,3,2,5,1,3,1,725000,4.625,360,795000,1,0,131
10,3,4,5,1,1,1,145000,4.875,360,185000,3,1,74
10,3,4,5,1,1,1,145000,4.949534551,360,450057.0659,2,3,195
10,3,4,5,2,1,1,255000,5.25,360,355000,1,2,112
10,3,3,2,1,1,1,485000,6.99,360,545000,1,1,203
10,2,4,5,1,2,32,175000,5,360,225000,1,2,133
4,3,4,5,1,3,1,135000,4.949534551,360,135000,1,4,55
10,3,4,5,1,1,2,65000,1.49,60,805000,1,1,375
10,3,4,5,2,1,1,295000,6.375,360,375000,1,1,102
1,3,0,6,3,1,32,115000,4.949534551,360,245000,1,2,18
10,3,4,5,1,1,1,145000,3.875,360,165000,1,1,46
10,3,4,5,1,1,32,395000,5.875,360,525000,1,1,135
10,3,4,5,1,1,1,645000,4.125,360,805000,1,2,193
10,3,3,5,1,1,32,535000,4.25,360,955000,1,3,195
10,3,4,5,1,1,31,345000,3.875,360,425000,1,0,66
10,3,4,2,1,2,1,415000,6,360,425000,1,2,89
10,3,0,6,1,3,32,45000,4.949534551,360,450057.0659,1,4,31
10,3,4,5,2,1,1,335000,5.375,360,355000,1,0,62
3,3,4,5,3,1,32,215000,4.949534551,360,275000,1,3,16
10,3,4,5,3,1,32,425000,4.949534551,360,450057.0659,1,3,150
10,3,4,5,2,1,32,265000,4.949534551,360,450057.0659,1,3,65
10,3,4,5,2,1,1,245000,5.875,360,425000,1,3,92
10,3,0,7,4,2,1,225000,5.25,360,225000,1,5,125.2476928
1,3,4,5,1,1,1,185000,4.949534551,360,485000,1,2,158
10,3,4,5,2,1,1,475000,5.75,372,645000,1,1,129
10,3,4,5,1,1,31,115000,3.375,360,215000,2,0,130
10,3,4,5,2,1,31,45000,4.949534551,180,450057.0659,1,2,72
10,3,4,5,2,1,1,465000,4,360,585000,1,1,138
10,3,4,5,1,1,1,345000,4.949534551,360,450057.0659,1,1,62
10,3,4,5,1,1,1,395000,5.375,360,475000,1,4,111
4,3,4,5,2,2,32,105000,4.949534551,360,205000,1,1,36
10,3,4,5,2,1,1,145000,5,360,145000,1,6,30
10,3,4,5,2,1,4,15000,7.49,60,165000,1,3,37
10,3,0,6,2,1,1,385000,3.99,360,585000,2,3,216
10,3,0,5,2,2,1,415000,4.949534551,360,450057.0659,1,2,110
10,3,3,3,2,1,2,15000,3.25,240,225000,1,4,67
10,3,2,5,1,1,1,535000,5.75,360,565000,1,2,134
10,3,4,5,2,1,32,175000,4.625,360,225000,1,1,64
10,3,4,5,1,1,1,285000,4.125,360,295000,1,0,111
10,3,0,7,4,3,1,305000,6.75,360,305000,1,5,125.2476928
10,3,0,6,1,1,1,425000,3.375,360,445000,1,2,117
10,3,4,5,2,1,1,395000,2.75,360,455000,1,2,112
10,3,4,2,1,1,1,365000,4.949534551,360,450057.0659,1,0,121
10,3,4,5,1,1,1,345000,3.75,360,365000,1,0,149
10,3,0,5,1,1,1,1045000,4.125,360,1305000,1,2,331
10,3,4,5,2,1,32,105000,4.949534551,325.5368732,450057.0659,3,3,36
10,3,4,3,1,2,1,255000,4.75,360,255000,1,5,125.2476928
3,3,4,5,2,1,2,55000,4.949534551,84,450057.0659,1,3,36
10,3,4,2,1,1,1,595000,4.949534551,360,450057.0659,3,1,333
10,3,0,5,1,1,1,335000,4.875,360,485000,1,2,80
10,3,4,5,2,2,32,255000,3.375,360,345000,1,1,51
10,3,4,5,2,1,1,205000,5.25,360,295000,1,0,176
3,3,4,5,1,1,32,115000,4.949534551,360,145000,1,0,45
10,3,4,5,1,1,1,425000,3.75,120,450057.0659,1,1,285
10,3,4,5,3,1,32,155000,4.949534551,360,450057.0659,1,4,60
10,3,3,5,2,1,1,675000,5.625,360,725000,1,1,202
10,3,0,6,3,2,31,215000,4.949534551,360,450057.0659,1,3,96
10,3,4,5,2,1,1,675000,4.875,360,1325000,1,1,166
10,3,2,5,1,1,1,205000,6.75,360,225000,1,2,72
7,3,4,5,1,1,1,575000,4.949534551,360,605000,1,0,108
10,3,0,1,1,2,32,115000,4.949534551,360,450057.0659,1,3,41
10,3,4,5,2,1,1,215000,3.99,360,235000,1,0,85
10,3,4,5,2,1,4,25000,0,360,345000,1,3,190
10,3,0,7,4,1,1,795000,4.875,360,995000,1,5,125.2476928
10,3,4,5,2,2,1,275000,7,360,285000,1,5,125.2476928
10,3,4,5,1,1,2,55000,4.75,360,315000,1,1,90
10,3,4,2,2,1,1,475000,5.325,360,775000,1,1,158
10,3,4,5,1,1,2,25000,11.5,120,285000,1,4,62
10,3,4,5,1,2,1,325000,3.25,360,335000,1,1,75
10,3,4,5,2,1,1,95000,4.45,360,115000,1,0,54
10,3,4,5,2,1,1,295000,4.949534551,360,450057.0659,1,0,219
10,3,4,5,2,1,1,125000,4.949534551,360,450057.0659,1,1,79
10,3,0,5,1,1,32,575000,4.949534551,360,450057.0659,1,1,306
10,3,4,5,1,3,1,735000,4.125,360,735000,1,1,209
10,3,0,6,3,1,31,1045000,4.949534551,360,450057.0659,1,1,360
10,3,3,5,1,2,32,325000,2.625,360,445000,1,2,76
10,3,4,3,1,2,1,245000,5.625,360,245000,1,2,76
10,3,0,5,3,1,32,225000,4.949534551,360,450057.0659,1,1,58
10,3,2,5,1,2,1,325000,4.625,360,365000,1,6,62
10,3,2,6,2,1,1,235000,4.949534551,360,450057.0659,1,0,57
10,3,2,5,1,2,1,215000,2.875,360,215000,1,2,79
10,3,2,5,1,2,1,485000,4.949534551,360,450057.0659,1,0,160
10,3,4,5,1,1,1,285000,4.75,360,305000,1,0,93
10,3,4,5,1,2,1,215000,4.949534551,360,450057.0659,1,0,60
10,3,4,5,2,1,31,225000,3.625,360,365000,3,0,173
10,3,0,6,1,1,32,835000,4.949534551,360,450057.0659,1,3,250
10,3,2,5,1,1,1,105000,5.75,360,115000,1,0,39
10,3,4,5,1,2,1,175000,5.25,360,185000,1,6,44
10,3,4,2,1,1,1,275000,5.625,360,345000,1,3,210
10,3,4,5,1,1,1,315000,6.499,360,395000,1,1,205
10,3,4,5,2,1,32,235000,3.375,360,315000,1,2,82
3,3,0,5,3,1,32,325000,4.949534551,360,415000,1,4,96
10,3,4,5,2,1,1,185000,6.375,360,335000,1,4,62
1,3,4,3,1,2,1,865000,4.949534551,360,945000,1,1,130
10,3,0,6,2,1,1,385000,4.949534551,360,450057.0659,1,4,175
10,3,4,5,2,1,1,385000,4.625,360,415000,1,0,111
10,3,0,6,3,1,31,175000,2.875,240,305000,1,1,75
10,3,2,6,1,1,1,455000,4.949534551,360,450057.0659,1,0,109
10,3,4,6,1,1,31,375000,5.5,360,655000,1,1,168
10,3,4,2,2,1,1,565000,5.25,360,1025000,1,0,156
10,3,4,5,1,2,1,205000,5.75,360,215000,1,2,73
10,3,4,5,1,1,1,465000,3.875,360,495000,1,0,179
10,3,4,5,1,1,32,65000,4.949534551,360,450057.0659,1,3,30
10,3,2,5,1,2,1,375000,6.25,360,385000,1,2,91
10,3,0,6,2,2,1,345000,4.875,360,355000,1,1,84
10,3,4,5,1,1,1,485000,4.99,360,605000,1,1,324
1,2,0,6,1,2,32,55000,4.949534551,360,85000,1,1,35
10,3,4,5,2,1,1,165000,4.25,360,235000,1,6,72
10,3,0,7,4,2,1,245000,6.25,360,245000,1,5,125.2476928
10,3,2,5,1,1,1,405000,4.949534551,360,450057.0659,1,0,161
10,2,4,21,1,1,1,645000,4.949534551,360,450057.0659,1,1,240
10,3,4,5,2,1,31,335000,4.375,360,555000,1,1,69
5,3,4,5,1,1,1,455000,4.949534551,360,450057.0659,1,2,285
3,3,0,6,3,1,32,405000,4.949534551,360,605000,1,2,60
10,3,4,5,1,1,1,185000,6.125,360,465000,1,3,138
10,3,4,2,2,1,1,665000,4.949534551,360,450057.0659,3,1,0
10,3,2,6,2,1,1,5000,4.949534551,180,195000,1,6,44
10,3,4,5,1,1,1,415000,3.625,360,455000,1,0,148
10,3,4,5,2,1,1,145000,6.125,360,225000,1,1,41
6,3,2,6,2,1,32,25000,4.949534551,325.5368732,535000,1,1,52
10,3,4,3,1,3,1,325000,3.875,360,335000,1,2,120
10,3,4,5,1,1,1,475000,4.949534551,360,450057.0659,1,1,156
10,3,4,5,1,1,31,305000,4.949534551,240,450057.0659,1,0,99
1,3,4,3,2,2,1,215000,4.949534551,360,225000,1,4,54
10,3,4,5,2,1,32,305000,5.625,360,415000,1,3,128
10,3,4,2,2,1,1,315000,6.625,360,345000,1,0,125
10,3,0,6,1,1,31,415000,4.949534551,360,450057.0659,1,4,77
1,3,0,6,1,1,1,365000,4.949534551,360,455000,2,1,175
1,3,2,5,2,1,1,155000,4.949534551,360,175000,1,0,39
10,3,4,5,1,2,1,165000,3.5,360,165000,1,6,62
10,3,0,6,3,1,1,345000,3.5,360,725000,1,2,53
10,3,3,5,1,1,1,355000,5.875,360,445000,1,1,103
10,3,2,5,1,2,1,335000,5.75,360,345000,1,2,92
10,3,4,5,1,1,1,415000,3.75,360,585000,1,4,130
10,3,4,3,1,2,1,295000,5.75,360,305000,1,1,78
10,3,4,5,1,1,4,35000,6.25,240,435000,1,1,100
10,3,4,2,2,1,1,65000,5.5,180,75000,1,2,30
10,3,2,5,2,1,1,445000,4.949534551,360,450057.0659,1,2,105
10,3,2,6,1,1,32,265000,4.949534551,360,450057.0659,1,1,125
10,3,4,5,1,1,31,265000,2.625,180,445000,1,4,93
10,3,4,2,3,1,32,215000,4.949534551,240,450057.0659,1,7,30
10,3,4,2,2,1,1,295000,5.875,360,315000,1,0,85
10,3,4,5,1,1,4,75000,3.5,180,235000,1,1,125
10,3,4,5,2,1,1,645000,5.25,360,865000,1,2,159
10,3,4,2,1,2,1,325000,3,360,385000,1,3,57
10,3,0,5,3,1,32,105000,4.949534551,360,450057.0659,1,2,60
10,3,4,5,1,2,32,175000,4.949534551,325.5368732,450057.0659,1,7,0
10,3,2,5,2,1,1,685000,5,360,815000,1,2,139
10,3,4,5,1,1,31,275000,3,360,755000,1,4,96
10,3,4,6,1,1,32,155000,5.5,300,1025000,1,0,250
10,3,0,7,4,3,1,455000,6.875,360,435000,1,5,125.2476928
10,3,4,5,1,1,1,645000,4.949534551,360,450057.0659,1,1,207
10,3,4,5,1,1,2,95000,6.24,300,435000,1,1,133
10,3,4,5,2,1,32,45000,4.949534551,144,450057.0659,1,4,35
10,3,4,5,1,1,1,425000,5.997,360,525000,1,1,195
10,3,4,5,1,1,32,55000,5.24,120,725000,1,4,135
10,3,4,5,2,2,1,215000,5.625,360,225000,1,6,51
10,3,4,5,1,1,1,245000,3.625,360,385000,1,2,95
10,2,4,3,2,1,1,75000,4.949534551,360,450057.0659,1,0,62
10,3,4,5,1,1,1,225000,4.75,360,275000,1,4,55
10,3,0,6,1,1,1,265000,4.949534551,360,450057.0659,1,3,111
3,3,0,6,3,2,31,135000,4.949534551,325.5368732,355000,1,3,39
10,3,0,5,3,2,32,205000,4.949534551,360,450057.0659,1,1,60
10,3,4,5,1,1,1,105000,4.949534551,360,450057.0659,1,2,92
10,3,4,5,1,1,1,265000,4.625,360,335000,1,0,77
3,3,4,5,3,1,2,15000,4.949534551,180,105000,1,3,42
10,3,4,2,2,1,1,235000,4.125,180,315000,1,6,149
10,3,4,5,1,1,1,145000,4.949534551,360,450057.0659,1,0,43
10,3,4,5,1,1,32,155000,5.5,360,195000,1,1,49
1,3,4,5,2,1,1,145000,4.949534551,180,405000,1,1,47
10,3,4,5,2,1,1,105000,3.75,360,235000,1,4,38
10,3,4,5,1,2,32,345000,4.75,360,425000,1,1,72
10,3,2,5,1,1,32,305000,4.949534551,360,450057.0659,1,3,55
10,3,4,5,1,1,32,245000,4.949534551,360,450057.0659,1,1,47
10,3,4,3,2,1,1,195000,4.25,360,765000,1,1,178
3,3,2,5,2,2,32,235000,4.949534551,360,325000,1,1,40
10,3,4,3,1,2,32,145000,5.11,325.5368732,285000,1,7,28
10,3,0,6,3,2,1,325000,4.75,360,335000,1,2,80
10,3,4,5,1,1,1,355000,4.949534551,360,450057.0659,1,1,101
10,3,4,3,1,1,32,75000,4.949534551,360,450057.0659,1,7,18
10,3,0,5,2,1,31,35000,4.949534551,120,450057.0659,1,3,45
10,3,4,5,2,1,1,295000,4.949534551,360,450057.0659,1,4,407
10,3,4,5,1,1,2,155000,3.75,168,875000,1,4,88
10,3,4,5,1,1,31,305000,4.949534551,360,450057.0659,1,2,0
9,3,4,5,1,1,1,175000,4.949534551,360,450057.0659,3,6,125.2476928
10,3,4,5,1,1,32,225000,5.875,360,355000,1,1,95
10,3,3,5,1,1,32,145000,4.949534551,180,450057.0659,1,1,117
4,3,2,5,1,2,1,145000,4.949534551,360,145000,1,0,59
10,3,0,6,1,1,1,335000,4.949534551,360,450057.0659,1,1,78
10,3,0,6,3,2,1,265000,6.75,360,275000,1,1,86
10,3,4,5,1,1,32,175000,4.949534551,180,450057.0659,1,2,0
10,3,4,5,1,1,32,205000,5.625,360,385000,1,1,102
10,3,4,5,1,1,2,85000,4,325.5368732,575000,1,1,120
2,3,4,3,1,2,32,195000,4.949534551,360,295000,1,3,33
10,3,4,5,1,1,32,245000,4.25,360,355000,1,0,87
10,3,4,5,1,1,1,115000,4.949534551,360,450057.0659,3,4,48
10,3,4,5,1,1,32,195000,4.949534551,360,450057.0659,1,0,87
10,3,4,5,1,1,1,485000,4.5,360,605000,1,2,151
10,3,4,5,1,1,32,425000,4.949534551,360,450057.0659,1,1,126
3,3,4,3,2,2,1,195000,4.949534551,360,205000,1,2,62
1,2,4,5,2,1,1,25000,4.949534551,325.5368732,450057.0659,1,0,25
10,3,4,5,1,1,1,455000,5.125,360,655000,1,3,100
10,3,4,5,2,1,1,195000,5.999,360,205000,1,6,45
10,3,0,5,1,1,1,1845000,5.75,360,2305000,1,3,1250
10,3,4,3,1,1,1,415000,5.5,360,465000,1,1,66
10,3,4,5,1,1,1,255000,3.75,360,285000,1,1,80
1,3,4,3,2,1,1,115000,4.949534551,240,115000,1,4,43
1,3,4,5,1,2,32,205000,4.949534551,360,255000,1,0,49
10,3,4,5,2,2,1,235000,3.625,360,235000,1,0,98
10,3,4,5,2,1,1,445000,6.375,360,495000,1,1,113
10,3,0,6,1,1,1,305000,4.625,360,385000,1,0,110
10,3,4,3,2,1,1,245000,8.75,60,355000,3,3,125.2476928
10,3,0,6,2,3,1,415000,4.949534551,360,450057.0659,1,1,92
7,3,4,5,2,2,1,145000,4.949534551,360,145000,1,2,73
10,3,4,5,2,1,32,145000,4.949534551,360,450057.0659,1,2,87
10,1,0,7,4,1,31,235000,4.3,120,425000,3,5,125.2476928
3,3,0,6,2,2,32,275000,4.949534551,360,495000,1,3,97
10,1,0,7,3,1,1,2905000,3.25,120,8875000,3,5,404
10,3,4,5,1,2,1,215000,5.25,360,225000,1,2,59
3,3,4,5,1,2,1,125000,4.949534551,360,125000,1,1,26
10,3,4,6,2,1,1,305000,4.949534551,360,450057.0659,1,2,89
10,3,4,5,1,2,1,85000,4.125,360,85000,1,0,55
10,3,4,5,2,1,4,15000,4.375,180,315000,1,7,41
10,3,2,6,3,2,31,425000,4.949534551,360,450057.0659,1,1,12
10,3,4,5,1,1,1,215000,4.25,360,225000,1,4,130
10,3,2,5,2,2,1,145000,4.75,360,185000,1,2,40
10,3,4,5,1,2,1,145000,3.625,360,155000,1,1,64
10,3,4,5,1,1,1,325000,3.5,360,435000,1,0,75
10,3,4,5,1,1,1,75000,3.375,360,175000,1,1,58
10,3,4,5,1,1,2,105000,5.05,180,465000,1,4,115
10,3,2,5,3,1,32,385000,4.949534551,360,450057.0659,1,2,53
10,3,4,5,1,1,1,365000,4.949534551,360,450057.0659,1,1,90
10,3,4,5,1,1,2,35000,5.75,240,145000,1,2,67
10,3,4,5,2,1,31,95000,4.949534551,180,450057.0659,1,3,28
10,3,4,3,1,1,1,255000,4.949534551,360,450057.0659,2,1,174
10,3,4,5,1,1,1,155000,6.25,360,415000,2,3,284
10,3,4,5,1,1,1,275000,3.375,360,365000,1,2,58
10,3,0,1,1,1,31,255000,4.949534551,360,450057.0659,2,2,215
4,3,4,5,2,1,32,55000,4.949534551,240,195000,1,3,55
10,3,4,5,1,1,2,55000,6.25,180,245000,1,0,48
10,3,4,3,2,1,1,295000,5.125,360,315000,1,1,86
10,3,2,5,1,1,1,305000,4.949534551,120,450057.0659,1,2,458
10,3,4,5,1,2,1,255000,4.25,360,295000,1,2,136
10,3,4,5,1,1,1,535000,4.949534551,360,450057.0659,1,6,121
10,3,4,5,1,1,1,215000,5.125,360,225000,1,0,65
10,3,4,5,1,1,4,55000,4.949534551,240,450057.0659,1,1,172
10,3,4,5,6,1,4,205000,2.625,180,465000,2,3,111
10,3,4,5,1,3,1,685000,4.25,360,685000,1,1,135
10,3,4,6,1,1,1,95000,4.949534551,360,450057.0659,3,1,222
10,3,4,5,1,2,32,285000,4.949534551,360,450057.0659,1,2,110
10,3,4,5,1,2,1,165000,6,360,175000,1,0,49
10,3,4,2,2,1,1,185000,6.25,360,285000,3,1,125.2476928
3,3,4,5,1,1,32,155000,4.949534551,360,165000,1,0,122
10,3,2,5,1,2,1,305000,5,360,315000,1,1,42
10,3,4,5,2,1,32,245000,5.5,360,1115000,1,3,536
10,3,4,2,1,1,1,205000,5.625,360,385000,2,0,138
10,3,0,7,4,2,32,155000,6.25,360,275000,1,5,125.2476928
10,3,0,6,1,1,1,505000,4.949534551,360,450057.0659,1,0,130
3,3,0,5,2,1,1,185000,4.949534551,360,450057.0659,1,0,111
10,3,4,6,2,1,32,215000,3,360,445000,1,3,89
10,3,4,5,1,1,1,15000,4.949534551,360,95000,1,0,46
10,3,0,6,1,1,1,55000,4.949534551,360,505000,1,3,93
10,3,4,5,1,3,1,225000,3.875,360,215000,1,0,53
10,3,4,3,1,1,1,415000,3.375,360,455000,1,1,214
10,3,2,6,1,1,1,235000,5.875,360,455000,1,1,78
10,3,4,5,2,1,1,145000,4.949534551,360,450057.0659,1,0,60
10,2,0,6,1,1,32,45000,7.25,240,405000,1,3,112
10,3,4,2,2,1,1,825000,4.875,360,1185000,3,1,634
10,3,4,2,1,1,31,375000,4.949534551,180,450057.0659,1,1,232
10,3,4,5,1,2,1,95000,6.25,360,95000,1,6,33
3,3,0,6,3,1,2,5000,4.949534551,360,325000,1,2,24
10,3,4,5,1,1,1,855000,5.75,360,1065000,1,3,215
10,3,4,5,1,1,1,255000,5.625,360,345000,1,3,72
4,3,4,5,2,1,31,165000,4.949534551,360,555000,3,7,71
10,3,4,5,3,1,31,555000,4.949534551,360,450057.0659,3,2,436
1,3,2,1,1,1,2,15000,4.949534551,84,205000,1,0,45
10,3,4,5,2,2,1,205000,6.25,360,205000,1,0,59
10,3,4,3,2,1,1,115000,3.99,360,115000,1,0,42
3,2,0,3,1,1,1,165000,4.949534551,360,175000,1,3,30
10,3,4,5,2,1,1,455000,6.625,360,1205000,1,2,320
10,3,4,5,1,1,1,575000,4.949534551,360,450057.0659,1,0,250
10,3,2,3,2,2,1,105000,5.5,360,115000,1,1,39
10,3,4,5,3,3,32,155000,4.949534551,360,450057.0659,1,7,32
10,3,2,5,1,1,1,795000,4.949534551,360,450057.0659,1,2,185
10,3,2,5,1,1,32,145000,8.25,360,205000,3,4,125.2476928
10,3,4,5,2,1,1,385000,5.875,360,505000,3,2,0
10,3,4,5,2,1,1,725000,5.375,360,1555000,1,1,445
10,3,3,5,1,1,32,155000,4.949534551,180,450057.0659,1,3,133
10,3,4,5,1,1,1,225000,5.375,360,295000,1,4,125
10,3,4,3,2,1,1,165000,6.375,360,175000,1,0,43
3,3,4,5,3,1,32,215000,4.949534551,360,405000,3,4,72
10,3,4,5,1,1,32,115000,5.5,360,135000,1,1,51
3,3,0,7,4,1,4,255000,4.949534551,12,450057.0659,3,5,125.2476928
10,3,4,5,1,2,1,325000,5.25,360,335000,1,0,90
10,3,4,5,2,1,32,95000,3.625,360,155000,1,0,46
10,3,4,5,1,1,31,125000,3.625,360,185000,1,4,27
10,3,4,5,1,1,1,445000,4.25,360,555000,1,2,182
10,3,4,5,2,1,1,85000,4.949534551,360,450057.0659,1,4,18
10,3,0,6,1,1,1,185000,5.99,360,205000,2,2,173
10,3,4,5,2,1,1,295000,4.949534551,360,450057.0659,1,2,74
10,3,4,5,2,1,32,165000,3.875,360,335000,1,4,53
10,3,4,5,2,1,4,205000,5.375,240,305000,1,7,70
10,3,0,7,4,1,1,275000,4.99,360,295000,1,5,125.2476928
10,3,4,5,2,1,1,145000,3.787,360,155000,1,3,17
10,3,4,5,1,1,1,295000,5.49,360,495000,2,3,74
10,3,4,5,2,1,1,425000,4.949534551,360,450057.0659,1,0,190
10,3,4,5,1,1,32,495000,3.95,360,1245000,1,2,290
10,3,2,5,3,1,32,225000,4.949534551,360,450057.0659,1,4,60
10,3,2,5,2,1,32,215000,3.75,360,385000,1,1,92
10,3,4,5,1,3,32,385000,4.949534551,360,450057.0659,1,4,56
10,3,0,7,4,2,1,215000,5.125,360,225000,1,5,125.2476928
10,3,4,5,1,2,32,145000,2.875,360,175000,1,0,72
10,3,4,5,2,2,1,235000,3.625,360,245000,1,1,37
10,3,0,7,4,2,1,205000,6.625,360,215000,1,5,125.2476928
10,3,4,5,2,1,1,125000,4.949534551,360,450057.0659,3,1,249
10,3,4,3,2,2,5,205000,4,360,265000,1,1,75
10,3,4,5,1,4,1,265000,5.5,360,265000,1,1,78
10,3,4,6,3,1,32,105000,4.375,360,285000,2,4,50
10,3,0,7,4,1,1,485000,5.5,360,615000,1,5,125.2476928
10,3,4,5,2,1,1,455000,3.375,180,1085000,1,3,230
10,3,4,5,1,1,2,45000,2.89,60,375000,2,4,123
10,2,2,7,2,1,1,145000,4.949534551,240,450057.0659,1,4,70
10,3,4,5,1,1,31,135000,4.125,120,235000,1,4,44
10,3,4,5,2,1,32,275000,3.99,360,555000,1,2,204
10,3,4,5,1,1,32,145000,3.5,360,225000,1,1,50
10,3,0,6,3,1,1,295000,4.949534551,360,450057.0659,1,0,86
10,3,4,5,2,1,2,25000,3.99,60,125000,1,7,24
10,3,4,5,1,1,1,425000,3.75,360,475000,1,1,156
10,3,0,6,3,1,1,185000,3.99,360,195000,1,2,78
10,3,4,5,2,1,32,245000,4.875,360,305000,1,0,170
10,3,0,6,3,1,1,445000,5.625,360,555000,1,0,105
10,3,4,5,2,1,1,15000,5,120,355000,1,1,81
10,3,4,5,1,1,1,395000,3.375,360,485000,1,2,187
10,3,4,5,1,1,1,215000,5.25,360,365000,1,0,69
10,3,0,6,3,1,32,45000,4.949534551,180,450057.0659,1,1,181
10,3,4,5,1,1,32,245000,4.949534551,360,450057.0659,1,4,67
10,3,0,6,3,1,31,365000,2.875,180,575000,1,3,101
10,3,2,5,1,2,1,245000,2.99,360,255000,1,0,42
10,3,4,5,1,1,1,145000,4.949534551,360,450057.0659,1,1,60
10,3,4,5,1,1,1,205000,5.125,360,455000,1,4,54
10,3,4,5,1,1,32,65000,5.99,360,335000,1,1,119
10,3,4,5,1,1,32,165000,4.25,300,215000,1,2,114
10,3,4,2,1,1,32,645000,3.375,180,2455000,1,1,340
1,3,4,5,2,1,4,435000,4.949534551,360,435000,1,0,81
10,3,0,5,3,3,32,205000,4.949534551,360,450057.0659,1,7,42
10,3,4,5,1,1,1,875000,4.949534551,360,450057.0659,2,4,290
10,3,4,5,1,3,1,1135000,4.949534551,360,450057.0659,1,3,249
10,3,4,3,2,3,1,215000,3,360,215000,1,3,30
6,3,0,6,2,1,2,125000,4.949534551,300,1675000,1,3,-5
10,3,4,5,2,1,4,35000,4.25,60,405000,1,2,112
10,3,2,5,2,1,1,15000,0,360,295000,1,1,70
10,3,4,2,2,1,31,515000,4.949534551,360,450057.0659,3,2,96
10,3,4,5,1,1,1,1505000,6.5,360,2005000,1,3,369
10,3,4,5,1,1,1,185000,6.875,360,235000,1,1,77
10,3,4,3,2,1,2,35000,6.75,240,125000,1,3,68
10,3,4,5,2,1,1,375000,6.125,360,495000,2,3,550
10,3,4,5,1,1,1,545000,5.5,360,575000,1,2,142
10,3,4,5,2,1,4,25000,4.5,180,65000,1,1,92
10,3,4,5,2,1,1,455000,4.25,360,655000,1,0,130
10,3,0,6,3,1,1,205000,5.125,360,305000,1,3,55
10,3,2,3,1,1,32,185000,4.949534551,360,450057.0659,1,2,40
10,3,4,5,1,1,1,85000,3.875,360,95000,1,1,31
10,3,2,5,1,1,32,155000,5.125,360,195000,1,3,67
10,3,0,6,3,2,32,405000,4.949534551,360,450057.0659,1,2,78
10,3,0,7,4,1,1,1035000,4.75,360,1155000,1,5,125.2476928
10,3,4,5,1,1,1,245000,7.625,360,305000,3,0,221
10,3,4,5,1,1,31,355000,3.25,360,475000,1,1,127
10,3,4,2,1,1,32,635000,4.99,360,855000,1,2,224
10,3,4,5,1,2,1,215000,5.125,360,215000,1,0,49
10,3,4,5,1,1,1,255000,3.625,360,505000,1,3,232
10,3,4,5,1,1,32,645000,6.75,360,995000,1,1,612
10,3,4,5,1,2,1,275000,5.625,360,275000,1,2,100
9,3,2,3,2,1,32,15000,4.949534551,360,455000,1,0,131
10,3,0,6,1,1,32,205000,4.949534551,360,450057.0659,1,3,125
